"","RAV188","RAV1575","RAV324","RAV61","RAV1008","RAV833","RAV868","RAV190","RAV220","RAV64","RAV834","RAV192","RAV438"
"TCGA-CK-6748",0.977435817169436,1.07538494568391,-0.914113363653111,-1.02016010935388,1.4426425924415,-1.35683934634153,-0.911066251317692,-1.31052357873422,1.08314482571787,-0.627357427140929,-1.62291493810723,-0.492457638377772,0.120762516024793
"TCGA-D5-7000",0.256946869320556,0.792393826874632,0.206148923980418,-0.759410561609747,0.340912413919083,-0.175134236230894,0.0410898246925855,-0.161518532596387,0.281461755533307,-0.199051611713865,0.476395862504533,0.147134954757711,-0.4828430139393
"TCGA-A6-6782",0.991406744955606,1.33535575673153,-1.12083701846925,-1.26821632246121,1.2855201224885,-0.861609997799656,-1.0822172640891,-1.35074718378518,1.73704186307396,-1.39723413781582,-1.55629227458824,-0.834381120638264,0.428316355046757
"TCGA-NH-A50U",-0.373676176080141,-0.140772908214307,0.993646944658256,-0.130329744874651,-0.361756045896588,0.510629139780485,1.10132085504969,-0.0959581779968237,-0.228794369856309,0.463924133494745,-0.417332573075859,1.47512964443508,-1.15208154878092
"TCGA-CM-6164",0.347651581874426,0.426886362671699,-0.281596171588971,-0.705427232140836,0.561853711883408,-0.258083207111109,-0.0427347630755607,-0.840002226196376,0.501949674359502,-0.437984481866399,-1.07137722827477,0.452121304905539,-0.615689232663208
"TCGA-AZ-6606",-0.942322678550274,-0.647654580639609,1.3866764462074,0.635925170197737,-0.752378890533869,1.17305158099119,0.967004551812769,1.09400150198336,-1.19299877496753,1.01102583158708,0.71750979593434,1.00122264858344,-0.875587637153678
"TCGA-DM-A1DB",-0.809849702613005,-1.02201646655495,0.705093474674043,0.266043608153372,-1.22237151845848,1.022130871862,1.89872491429334,-0.122481072712639,-0.839271092519908,0.73404476907042,-0.820831789074285,1.27848569571771,-1.68240321455203
"TCGA-A6-6781",2.04205934022267,1.76797083285803,-1.49385698641858,-1.40227245275881,1.69118944985674,-1.554094975249,-1.21081871229137,-1.2192707469137,1.68016307873289,-1.91408191003226,0.539735249074268,-0.964336112055996,0.830479198326556
"TCGA-AZ-6599",-1.58883772732764,-1.23517590924209,0.927078315591649,1.4812214202769,-0.997996608156547,1.59471388658938,0.630303031274999,1.39054423723611,-1.00343125087486,1.02860238952291,0.830483959329357,0.976450310408769,0.0826287427626739
"TCGA-D5-6931",0.0942624629522473,0.51876027800351,0.0304253803411867,-0.425436698593209,0.160944973048627,0.0671876779571569,-0.206502747768765,-0.0627621690294694,0.077923589091792,-0.381249844043715,0.943600612662849,-0.236426336416045,0.055000601843643
"TCGA-AU-3779",0.327392661435019,0.417980222671404,-0.417637082430173,-0.163060368050556,0.173064860345723,-0.29435604104563,-0.538549592831608,-0.223270597087238,0.515660469560494,-0.541481395948166,-0.878287309018965,-0.762113418507864,0.558209048920966
"TCGA-G4-6628",0.984039767082227,0.895211243592505,-0.538457809040288,-0.86046281535752,-0.033206049951316,-0.443406442626521,-0.3533584844865,-0.252837605700335,0.876815260683863,-1.24722311535363,1.69385776966302,-1.33665637591792,0.0389271103000932
"TCGA-AA-3509",-0.140678589086887,0.11577343812593,0.164975512757424,-0.356638713007727,0.075804647883064,0.490564875370458,0.226817950940148,0.0170258149744291,0.068748812472185,0.16248320531892,-0.552889326092625,-0.0257958556646364,-0.672643880496038
"TCGA-DM-A0X9",-0.654310730256512,-0.266894107513326,0.748753039356329,-0.247341944324903,-0.374917857283017,0.900277771795988,1.3335711535073,0.143817160750419,-0.589647774018611,0.622581721722252,-0.19033474345321,1.01167489804511,-1.72350360875722
"TCGA-CK-6751",-0.34198378270236,-0.318700342011673,0.61654578726171,0.237187126072269,-0.430936206712507,0.0165683341489213,0.20061405249729,0.480129467515791,-0.306428551762299,0.633242416477688,0.674003095231438,0.340894132041334,-0.206044340577356
"TCGA-D5-6535",-0.135206011411077,0.260245353189234,0.390164947104878,0.0390278463016615,0.037534599141732,0.182548460696923,-0.142044604696326,0.469291552246357,0.00476010890980479,-0.130054872831582,0.212409439580399,-0.326071489517257,0.229654793729543
"TCGA-D5-6922",0.876315009780538,0.866085213162384,-0.987728108983371,-1.26195527634716,1.16764601782181,-1.06577032490909,-0.481005929786232,-1.57767637691391,0.89387601605431,-1.06619903221835,-1.07817485933753,0.166770549365713,0.00446364926847259
"TCGA-A6-6137",-0.551260155836858,0.216229863714897,0.118518945098482,-0.22772215591127,0.282386615064335,0.691314903044801,-0.116858117642183,-0.109277297294955,0.262290406710995,-0.0777399767905839,0.103621488194085,0.0352426343832968,-0.0700290647644651
"TCGA-AA-3655",-0.0809685771090014,0.186651413891564,0.330231382866247,-0.0199792645042204,0.0492036774294576,0.0996675669553822,0.348095956113031,0.31706711602274,-0.286218533077363,-0.00564917089406342,0.517772514407407,0.228440842121469,-0.251827712178545
"TCGA-CM-5863",0.205638834287946,0.802456372726127,-0.198445380854514,-0.651720712955323,1.07853372433236,-0.151494398195701,-0.75029139716658,-0.454730823689452,0.919755386827728,-0.368341979728278,0.443565866234735,-0.116658030005537,0.0308014004592378
"TCGA-AZ-6603",0.472460927330243,0.875463702712794,-0.619924155672539,-1.14080941128834,0.83901693250346,-0.400796734520296,-0.271204314531434,-1.13594332081824,0.98441606877399,-0.732563701570448,-1.31903373714175,-0.0764080536494074,-0.410896826386976
